SR_Name,name
Bago (West),Moe Tein Pyin
Bago (West),Nwe Kauk
Bago (West),Nyaung Kone
Bago (West),Nyaung Win
Bago (West),Oke Hpo
Bago (West),Oke Swea
Bago (West),Peik Chin Kone
Bago (West),Pu Tee Kone
Bago (West),Sauk Chon Gyi
Bago (West),Sin Kyone
Bago (West),Ta Khun Taing
Bago (West),Ta Pin Hmaw
Bago (West),Taung Kyoet Kone
Bago (West),Tha Hpan Cho
Bago (West),Tha Pyay Hla
Bago (West),Thit Ni Taw
Bago (West),Yat Thar
Bago (West),Ye Ye Kan
Bago (West),Yin Taik Hmaw
Bago (West),Yone Pin Tet
Bago (West),Ywar Ma
Bago (West),Ywar Thar Yar
Bago (West),Ywar Thit
Bago (West),Za Leit
Bago (West),Zee Kone
Bago (West),Zee Oke
Bago (West),Baw Bin
Bago (West),Be Inn
Bago (West),Chaung Kan
Bago (West),Chaung Sauk
Bago (West),Hpa Yar Gyi Kone
Bago (West),Hpa Yar Pyo
Bago (West),Ka Zin Gyi
Bago (West),Kan Ka Lay
Bago (West),Kan Ta Li
Bago (West),Ku Hpyu
Bago (West),Lay Myet Hnar
Bago (West),Lel Ma
Bago (West),Ma Yin
Bago (West),Maw Ya
Bago (West),Mee Kauk Pin
Bago (West),Nwar Te Kone
Bago (West),Sa Bai Hmyaung
Bago (West),Seik Hpu Kyin
Bago (West),Shwe Kyoet Pin
Bago (West),Taung Poet Thar Yar
Bago (West),Tei Pin Kan
Bago (West),Tha Pyay Sein
Bago (West),Tha Yet Ta Pin
Bago (West),Thar Paung
Bago (West),Thin Kan
Bago (West),Thit Na Hpar
Bago (West),Wet Sa Poe
Bago (West),Ywar Waing Gyi
Bago (West),Za Yat Hla
Chin,Airebual
Chin,Bocung
Chin,Bualkhua
Chin,Bualmin
Chin,C. Zamual
Chin,Cawhte
Chin,Cerhmun
Chin,Conghoih
Chin,Congkua
Chin,Congthe
Chin,Darteti
Chin,Duhmang
Chin,Farkhawm
Chin,Hlawnmual
Chin,Hmawngkawn
Chin,Hmunli
Chin,Hrianghgnang
Chin,K.Haimual
Chin,Khitam
Chin,Khuadar
Chin,Khualei
Chin,Khualung
Chin,Khuangli
Chin,Khuapual
Chin,Khuasum
Chin,Khuathlir
Chin,Khumzing
Chin,Khupleng
Chin,Kundon
Chin,L. Hmunpi
Chin,L. Zamual
Chin,Laizawl
Chin,Laizo
Chin,Lati
Chin,Lenhai
Chin,Lente
Chin,Lianrih
Chin,Lochum
Chin,Losau
Chin,Lumbang
Chin,Lumte
Chin,Lunghawh
Chin,Lunkhua
Chin,MangKheng
Chin,Murang
Chin,Ngalti
Chin,Ngamual
Chin,Phaizawl
Chin,Rallang
Chin,Rallawn
Chin,Ramthlo
Chin,Relsing
Chin,Rulbu
Chin,Saek
Chin,Saihmun
Chin,Satawm
Chin,Seipi
Chin,Selawn
Chin,Sim/Dihai
Chin,Simzawl
Chin,Singai
Chin,Sunthla (Haung)
Chin,Taal
Chin,Taisum
Chin,Thungthul
Chin,Tiahdai
Chin,Tibual
Chin,Ticirh
Chin,Tili
Chin,Tilum
Chin,Tingcang
Chin,Tisen
Chin,Tlangcing
Chin,Tlangzawl
Chin,Tlauhmun
Chin,Tlortang
Chin,Tlorzan
Chin,Vangva
Chin,Webula
Chin,Zalang
Chin,Zathlir
Chin,Zatual
Chin,Zawlnu
Chin,Zo/Dihai
Chin,Zongte
Chin,Zultu
Chin,Bualtak
Chin,Buanlung
Chin,Bungtuah
Chin,Cangva
Chin,Chuncung
Chin,Dauchim
Chin,Dongva
Chin,Dumva
Chin,Farrawn
Chin,Haiphai
Chin,Hniarlawn
Chin,Hranhring
Chin,Khuabe
Chin,Khuapi
Chin,Leipi
Chin,Loklung
Chin,Lungkhin
Chin,Lungrang
Chin,Lungtar
Chin,Malsawm
Chin,Phaipha (A)
Chin,Rinpi
Chin,Ruan
Chin,Sakta
Chin,Sumsen
Chin,Surkhua
Chin,Tinam
Chin,Tiphul
Chin,Vanhar
Chin,Zokhua
Chin,Auk Hlei
Chin,Auk Kant
Chin,Baung Bin
Chin,Hman Taung
Chin,Hmu Chein Dein
Chin,Kant Thar Yon
Chin,Kar Nan
Chin,Khar Nan
Chin,Khar Yaing
Chin,Khi Taw
Chin,Kyet Chan
Chin,Lauk Mawt
Chin,Le Pon
Chin,Lon Ein Nu
Chin,Lun Don
Chin,Ma Kyar
Chin,Ma Kyar Ein Nu
Chin,Mar Kyar
Chin,Mu Laung
Chin,Ngon Laung
Chin,Ngun Zaing
Chin,Pin Laung
Chin,Pu Saw
Chin,Sat Chauk
Chin,Say Kay
Chin,Ton Nge
Chin,Aiktar
Chin,Amsoi
Chin,Angthaw
Chin,Awkla
Chin,Balei
Chin,Calthawng
Chin,Cangceh
Chin,Cangtak
Chin,Congthia
Chin,Dai Hnan
Chin,Daidin
Chin,Darling
Chin,Etang
Chin,Haltu
Chin,Hinthang
Chin,Hriangpi
Chin,Hunglei
Chin,Kace
Chin,Lailengte
Chin,Lalengpi
Chin,Lalui
Chin,Leikan
Chin,Leiring
Chin,Leising
Chin,Lingtui
Chin,Lotaw
Chin,Luivang
Chin,Lungdua
Chin,Lungngo
Chin,Lungpang
Chin,Madu
Chin,Nabung
Chin,Ngaleng
Chin,Nhawte
Chin,Pangtui
Chin,Phaneng
Chin,Radui
Chin,Ramting
Chin,Raukthang
Chin,Resaw
Chin,Ruava
Chin,Rung
Chin,Sa Paw
Chin,Sabaungte
Chin,Sabongpi
Chin,Sakhai
Chin,Sate
Chin,Satu
Chin,Sawtui
Chin,Shar Shi
Chin,Siatlai
Chin,Sungseng
Chin,Tangku
Chin,Thawang
Chin,Thlangpang
Chin,Tibing
Chin,Tingsi
Chin,Tisi
Chin,Valangpi
Chin,Valangte
Chin,Vawti
Chin,Vuilu
Chin,Vuitu
Chin,Anigai
Chin,Auk Chaing
Chin,Banhtwei
Chin,Baw
Chin,Bawisih
Chin,Doim
Chin,Duk
Chin,Gawnglaung
Chin,Ghunghta
Chin,Hilaung
Chin,Hleicham
Chin,Hleikawng
Chin,HleiM'hlang
Chin,Hpwi
Chin,Htuipan
Chin,Kainn
Chin,Khawilung
Chin,Khinphawng
Chin,Kihta
Chin,Kinhli
Chin,Kyangleihlen
Chin,Kyuk
Chin,Kyun Nan
Chin,Lailawnghtui
Chin,M'chum
Chin,M'darimnu
Chin,M'dat
Chin,M'ghinghlaw
Chin,M'htu
Chin,M'kui
Chin,M'kuiimnu
Chin,M'maitai
Chin,M'sizaw
Chin,Muitui
Chin,Phwi
Chin,Pyung
Chin,Ro
Chin,Sawntaung
Chin,Shiit
Chin,Tuidim
Chin,Ung
Chin,Vakauk
Chin,Vawilaung
Chin,Vawmm'tu
Chin,Yatduk
Chin,Yoe Hpaung
Chin,Ah Baung Thar
Chin,Ah Htet Ba Laing
Chin,Ah Lel Dein Kin
Chin,Ahr Ki Kone
Chin,Aht Sa
Chin,Auk Ba Lai
Chin,Baung Kone
Chin,Baung Pee
Chin,Be Don
Chin,Chaing Sa Nu
Chin,Da Let May
Chin,Di Laung Kone
Chin,Du Ri Taung
Chin,Gar Rar Pyin
Chin,Hmon Ta Nu
Chin,Hna Ma Dar
Chin,Hpat Chaung Wa
Chin,Htein Khaung
Chin,Htoe Nu
Chin,Ka Naung
Chin,Ka Yet
Chin,Kant Lar Wa
Chin,Kauk Sin
Chin,Kha Wea
Chin,Khaik Khar
Chin,Khan To
Chin,Khar Ein
Chin,Khway Gaung
Chin,Kin Wa
Chin,Ko Hpay Shey
Chin,Kon Pyin
Chin,Kone Taw
Chin,Kun Chaung Wa
Chin,Kun Taung
Chin,Kyee Lay
Chin,Kyet Ma Aing
Chin,Kyway Thaung
Chin,Lan Dan
Chin,Laung Yaw Kone
Chin,Leik Chaung Wa
Chin,Lel Hla
Chin,Ma Au
Chin,Mauk Chaung Wa
Chin,Maw Sone Gyi
Chin,Maw Ta Lar
Chin,Mee Chaung Bar Wa
Chin,Mee Zar
Chin,Mun Daunt
Chin,Myaung Chaung
Chin,Myeik Wa
Chin,Nga Det
Chin,Nga Shar
Chin,Nga Tein
Chin,Ohn Thee Wa
Chin,Pa Kar Wa
Chin,Pa Tein Ta Lan
Chin,Par Maung
Chin,Par Rar
Chin,Pein Hne Ta Pin
Chin,Pyin Ngu
Chin,Pyin Wa
Chin,Sa Mee
Chin,Sar Wa
Chin,Sat Chaing
Chin,Seint Sin Wa
Chin,Set Pyit Pyin
Chin,Shar Oh
Chin,Shin Let Wa
Chin,Shin Ma Dein Wa
Chin,Shwe Lai Pwi
Chin,Shwe Laik Wa
Chin,Sin Ki Taung
Chin,Sin Li
Chin,Sin Oe Wa
Chin,Ta Man Thar
Chin,Ta Run Aing
Chin,Taing Wa
Chin,Tat Chaung
Chin,Than Htaung
Chin,Thar Yar Kone
Chin,Thea Ma Wa
Chin,Thea Ma Wa
Chin,Tin Bone
Chin,Toke Kyay Wa
Chin,Twi Kin Wa
Chin,Twi Sawt Kone
Chin,Twi See Wa
Chin,War Daing Kone
Chin,War Tein
Chin,War Yon
Chin,Wet Ma
Chin,Wun Chaung Wa
Chin,Yat Chaung Wa
Chin,Yee Lar Wa
Chin,Yin Khan Wa
Chin,Yoke Wa
Chin,Zin Baung Pyin
Chin,Anlangh
Chin,Buan
Chin,Buanli
Chin,Buanman
Chin,Bukphil
Chin,Bumzang
Chin,Cingpikot
Chin,Dampi
Chin,Dimpi
Chin,Dolluang
Chin,Gamlai
Chin,Gamngai
Chin,Haupi
Chin,Heilei
Chin,Kahngen
Chin,Kaptel
Chin,Kawilam
Chin,Khiangzang
Chin,Khuasak
Chin,Laibung
Chin,Lailo
Chin,Lailui
Chin,Laitui
Chin,Lamzang
Chin,Limkhai
Chin,Mualbe
Chin,Muallum
Chin,Muizawl
Chin,Ngalzang
Chin,Pakzang
Chin,Pangsak
Chin,Phaiza
Chin,Phunom
Chin,Pimpih
Chin,Saizang
Chin,Sezang
Chin,Suangphei
Chin,Suangpi
Chin,Suangsang
Chin,Suangzang
Chin,Teeklui
Chin,Thalmual
Chin,Thangzang
Chin,Theizang
Chin,Thuklai
Chin,Tualmu
Chin,Tuidil
Chin,Tuipi
Chin,Tuitawh
Chin,Tuithang
Chin,Tungzang
Chin,Valvum
Chin,Vangteh
Chin,Vongmual
Chin,Zimpi
Chin,Aibur
Chin,Belhar
Chin,Bungtlang
Chin,Congthia
Chin,Dawn
Chin,Fanthen
Chin,Hmawngtlang
Chin,Hnaring (A)
Chin,Hriangkhan
Chin,Hriphi
Chin,Khuabung
Chin,Khuahrang
Chin,Lailen
Chin,Lawngtlang
Chin,Lulpilung
Chin,Lungding
Chin,Lungler
Chin,Lungzarh
Chin,Ngaphaipi
Chin,Ngaphaite
Chin,Saikah
Chin,Salen
Chin,Sialam
Chin,Surngen
Chin,Thangaw
Chin,Thangzang
Chin,Thau
Chin,Thlualam
Chin,Tikhuangtum
Chin,Tikir
Chin,Tlang
Chin,Tlangkhua
Chin,Tlangpi
Chin,Tlangte
Chin,Vanzang
Chin,Zaangtlang
Chin,Zephai (A)
Chin,Anlun
Chin,Balbil
Chin,Bapi
Chin,Darkhai (A)
Chin,Gampum
Chin,Gelmual
Chin,Haiciin
Chin,Haipi
Chin,Hangken
Chin,Kansau
Chin,Khuabem
Chin,Lamthang
Chin,Lennakot
Chin,Lungtak
Chin,Mualpi
Chin,Pangmual
Chin,Phaitu
Chin,Saipimual
Chin,Salzang
Chin,Senam
Chin,Siabok
Chin,Sihpek
Chin,Singpial
Chin,Suangpek
Chin,Suangzang
Chin,Tongciin
Chin,Tuimang
Chin,Tuimui
Chin,Tuitum
Chin,Tungtuang
Chin,Zampi
Kachin,Aung Thar
Kachin,Chaung Wa
Kachin,Han Te
Kachin,He Long Haung
Kachin,He Long Thit
Kachin,Hko Kyin
Kachin,Hku Li
Kachin,Hnget Pyaw Taw
Kachin,Hseng Kin
Kachin,Hsin Hkan
Kachin,Hsint Kin
Kachin,Kan Ba Ni
Kachin,Kan Thar
Kachin,Kawng Hsint
Kachin,Kawng Ton
Kachin,Kone Hkar
Kachin,Kone Ma Hat
Kachin,Kyun Gyi
Kachin,Kywe Gyo Kan Ba Ni
Kachin,Let Pan Tan
Kachin,Ma Au Pin
Kachin,Ma Lu Lar
Kachin,Man Hkun
Kachin,Man Hpar
Kachin,Man Ma Lin
Kachin,Man Pin
Kachin,Man Yay
Kachin,Man Yut
Kachin,Moe Hping
Kachin,Mong Kar
Kachin,Mya Zay Di
Kachin,Nam Hlaing
Kachin,Nawng Laik
Kachin,Nawng Mo
Kachin,Nyaung Pin Thar
Kachin,Par Pawng
Kachin,Sar Wa Tee
Kachin,Si He
Kachin,Si In
Kachin,Tar Mong Long
Kachin,Tein Thaw
Kachin,Tha Hpan Pin
Kachin,Thing Len
Kachin,Wet Kone
Kachin,Yae Ni
Kachin,Bant Li
Kachin,Bawm Myan
Kachin,Bwi Lat
Kachin,Byaw Li
Kachin,Chit Gaw
Kachin,Gam Hkun
Kachin,Gawt Yum
Kachin,Hpa Lar
Kachin,Hpa Re
Kachin,Hpi Maw
Kachin,Htan Dung
Kachin,Htaw Gawt
Kachin,Htum Shing
Kachin,Jit Lai
Kachin,Kan Hpant
Kachin,Kyin Htong
Kachin,La Gway
Kachin,La Ngaw Hkaw
Kachin,Lai Mar Yang
Kachin,Lang Jaw
Kachin,Lang Yang
Kachin,Law Hkawng
Kachin,Lawng Hpant
Kachin,Loke Nawt Jang
Kachin,Lu Pi
Kachin,Ma Gaung
Kachin,Man Dungt
Kachin,Man San
Kachin,Mawng Gong
Kachin,Myaw Maw Par
Kachin,Myit Nawt
Kachin,Na Law
Kachin,Nar Maw Zut
Kachin,Ngwar Hpa Hkar
Kachin,Nu Zung Baung
Kachin,Sa Du Law
Kachin,Shan Kyaw
Kachin,Shi Kyang
Kachin,Ta Mu
Kachin,Ya Jawng
Kachin,Yi Jaw
Kachin,Zan Nawng
Kachin,Dun Bang
Kachin,Dun Bone Hka
Kachin,Gaw Ri
Kachin,Hawng Par
Kachin,Ka Htan Yang
Kachin,Kat Hmaw Sut
Kachin,Kawng Ra
Kachin,La War
Kachin,Long Hkin
Kachin,Nam Ma Hpyit
Kachin,Nam Si In
Kachin,Nam Ya
Kachin,Nawng Myi
Kachin,Seik Mu
Kachin,Wa Ra Zut
Kachin,Adan Gar
Kachin,Au Ga Au Si
Kachin,Gum Lang
Kachin,Hkan Dauk Yang
Kachin,Hkum Bwe Au Mar
Kachin,Hpon Gan
Kachin,Hpum Yawng Ding Sa
Kachin,In Bang Bum
Kachin,In Byine Gar
Kachin,In Dung Yang
Kachin,In Gawt Au Mar
Kachin,In Gum La
Kachin,In Hku
Kachin,In Hku Gar
Kachin,In Hpyin Gar
Kachin,In Htauk Gar
Kachin,In Ji Au Mar
Kachin,In Jun Gar
Kachin,In Kwei
Kachin,In Law Au Mar
Kachin,In Man Hka Jang
Kachin,In Pauk Chet
Kachin,In Pawm Bum
Kachin,In Sar Hkram
Kachin,In Shang Hkoe Gar
Kachin,In Trein Hka Yam
Kachin,In Waing Kawng
Kachin,Jing Mar Yang
Kachin,Ka Dawt Zum Hpaw
Kachin,Ka Htang Tu
Kachin,Ka Kyee Htu
Kachin,Ka Kyee Htu La Nang
Kachin,Ka Ring Gar
Kachin,Ka Yawng Htein Rawt
Kachin,Kying Ma Gar
Kachin,La Gan In Bauk Htu
Kachin,La Wa Yang
Kachin,La Zee Gum Yang Lar
Kachin,Ma Dan Tu
Kachin,Ma Htaw Au Mar
Kachin,Ma Htum
Kachin,Ma Kyang Ding Sa
Kachin,Ma Wun Au Mar
Kachin,Mai Rawn
Kachin,Mai Taung
Kachin,Myit Son
Kachin,Naw Lang
Kachin,Nawt Hkum Gar
Kachin,Pin Laung
Kachin,Sa Law Ding Ngut
Kachin,Sa Law Ding Sar
Kachin,Sam Hpum Gar
Kachin,Sha Dan Lawt Hkum
Kachin,Sha Dan Pong War
Kachin,Sha Ga Ri Ka Htaung
Kachin,Sha Re Au Mar
Kachin,Shadan Ding Sa
Kachin,Shagri Bum
Kachin,Shin Kun (Kying Htaung Ga)
Kachin,Sut Mar Tu
Kachin,Tsum Dwar Gar
Kachin,Tsum Hpawng
Kachin,Wa Li Chet
Kachin,Ah Ku
Kachin,Chi Htu Hpan
Kachin,Da Ham
Kachin,Dar Lang
Kachin,Hkaw Lar Dar Ho
Kachin,Hkin Lum
Kachin,Hpi Zaw
Kachin,Hta Hpone
Kachin,Hta Lar Law
Kachin,Hta Ri Wan Kawng
Kachin,Ka Hkin
Kachin,Kawng Lo Lat
Kachin,La Ja Gar
Kachin,Lar Tar Kaw
Kachin,Ma Shawt Hku
Kachin,Man Kun Dam
Kachin,Nam Ching
Kachin,Nyi Wan Htan
Kachin,Shee Lang Dam
Kachin,Ya Man Chi
Kachin,Yat Mar
Kachin,Za Nin Hti
Kachin,Zan Yawt
Kachin,Zee Htan
Kachin,Ah Lang Gar
Kachin,Da Gum Gar
Kachin,Dawng Shar Lar (Dawng Ga)
Kachin,Ding Bu Ding Sar
Kachin,Hta Ran Dam
Kachin,Htang Gar
Kachin,Hting Bu Gar
Kachin,In Bu Bawt
Kachin,In Dang Gar
Kachin,In Ga Ding Chet
Kachin,In Hkan Ga Run Hku
Kachin,In Hkint War Kar
Kachin,Kawng Mu Lon
Kachin,La Ru Tin Kawt
Kachin,La Sha Tun Hkan
Kachin,Ma Gawng Dawng Hput
Kachin,Ma Jang Gar
Kachin,Man No
Kachin,Nam Hkam
Kachin,Num Lar Tum Hku
Kachin,Pa Si Dam
Kachin,Sha Dun Gar
Kachin,Shin Mway Yang
Kachin,Shin Naw Gar
Kachin,Tan Hpan Ga
Kachin,War Lang Gar
Kachin,Au Lang Par
Kachin,Au Ra Bum
Kachin,Bang Gaw Hting Nu
Kachin,Chaung Htauk
Kachin,Ding Sing (Ding Sing Par)
Kachin,Dum Buk
Kachin,Gaing Daw Man Bang (Man Bang Bum)
Kachin,Han Htet
Kachin,Hka Nar Par
Kachin,In Bar Par
Kachin,Je Sum
Kachin,Kaik Hteik
Kachin,Kawng Lwin
Kachin,Kone Tein
Kachin,La Gat Dawt
Kachin,La Hkum Yar Mar
Kachin,La Jawng
Kachin,Ma Dang Yang
Kachin,Mai Bat
Kachin,Man Hkan Yi Hku
Kachin,Man Mawn
Kachin,Man Thar (Mansi)
Kachin,Man Wein
Kachin,Mong Hkawng
Kachin,Mung Ding Par
Kachin,Nam Hkar Par
Kachin,Nam Lin Par
Kachin,Nam Ma Hpwet
Kachin,Nawng Loke
Kachin,Nawng Tsum
Kachin,Pang Hkam
Kachin,Sa Done
Kachin,Si Au
Kachin,Si Hkam Gyi
Kachin,Si Kaw
Kachin,Ta Maw
Kachin,Than Ta Dar
Kachin,Ton Huong
Kachin,Zaw Bon Hting Nu
Kachin,Zein Yawng
Kachin,Aung Thar
Kachin,Hsee Din Yang
Kachin,Hto Pu
Kachin,Htone Yae Pauk
Kachin,In Gyin Kone
Kachin,Inn Baung
Kachin,Ka Nyin Myine
Kachin,Ka War Yang
Kachin,Kan Hla
Kachin,Kone Tan Gyi
Kachin,Kyar Inn
Kachin,Kyun Pin Thar
Kachin,Lan Gwa
Kachin,Loi Li Yang
Kachin,Lwe Law
Kachin,Ma Ram
Kachin,Man Ywet
Kachin,Moke Nawng
Kachin,Mya Daung
Kachin,Myo Thit Gyi
Kachin,Nam Hai
Kachin,Nam Hkam
Kachin,Nam Hkwin
Kachin,Nam Ma Na
Kachin,Nam Ma Tee
Kachin,Nawng Kaing Htaw
Kachin,Nyaung Kone
Kachin,Nyaung Taw
Kachin,Ohn Baung
Kachin,Oke Kyin
Kachin,Pin Baw
Kachin,Pin Hkar
Kachin,Pint Thar
Kachin,Sar Hmaw
Kachin,Saung Hkar
Kachin,Shwe Inn
Kachin,Taung Ni
Kachin,Thaik War Kone
Kachin,Thu Htay Kone
Kachin,Yae Shin
Kachin,Ywar Thit
Kachin,Ah Lel Taw
Kachin,Bi Lu
Kachin,Chaung Wa
Kachin,He Long
Kachin,He Pu
Kachin,In Gyin Kone
Kachin,Inn Kone
Kachin,Inn Lay
Kachin,Kar Tu
Kachin,Khun Hnit Maing Kone Tan
Kachin,Kone Ma Na
Kachin,Kyar Gyi Kwin
Kachin,Lel Mee
Kachin,Let Pan Tan
Kachin,Long Sant
Kachin,Lwe Mun
Kachin,Ma Mon Kaing
Kachin,Ma Pyin
Kachin,Maw Han
Kachin,Mong Poke
Kachin,Myo Thit Ka Lay
Kachin,Nam Poke
Kachin,Nam Saw Law
Kachin,Nam Yin
Kachin,Nyaung Kaing
Kachin,Nyaung Kone
Kachin,Nyaung Pin
Kachin,Pang Lar
Kachin,Pin He
Kachin,Pin Long
Kachin,Sa Nwin Kone
Kachin,Se Maing Ywar Thit
Kachin,Shwe Let Pan
Kachin,Ta Kwin
Kachin,Taung Inn
Kachin,Ywar Thit Gyi
Kachin,Ywar Thit Kone
Kachin,Zaw Ti Kone
Kachin,Au Htan Yang
Kachin,Ba Lawng Kawng
Kachin,Bum Ka Htaung
Kachin,Bum Tawm
Kachin,Ding Ga Yang
Kachin,Gwei Ka Htaung
Kachin,Hka Rein Mu Dan
Kachin,Hnin Ei
Kachin,Hpa Kawm
Kachin,Hpar Kei
Kachin,In Baw Mong Kyin
Kachin,Ja Hkan Dat
Kachin,Ja Ri Da Gaw
Kachin,Ka Le Chet
Kachin,Kawng Hsa
Kachin,Khon Sint
Kachin,Kon Pyi
Kachin,Kun Bang
Kachin,Kun Shee (Pun Shee)
Kachin,Kyauk Sa Khan
Kachin,Lai Lum Li Saw
Kachin,Lawt Hkum
Kachin,Ma Khwei
Kachin,Ma Kyang
Kachin,Ma Ru War Htang
Kachin,Man Maw
Kachin,Man Maw Kawng
Kachin,Man Nawng
Kachin,Man Ping (Ping)
Kachin,Man Pong
Kachin,Man Thea
Kachin,Min Jang
Kachin,Mong Hkat
Kachin,Myo Thit
Kachin,Nar Long
Kachin,Nawng Kon
Kachin,Nawng Kun (Nawng Kawn)
Kachin,Nwan Lang
Kachin,Pang Choe Hai
Kachin,Pang Hkat
Kachin,Pang Mu
Kachin,Prang Hu Dong
Kachin,Prang Ngawn
Kachin,Sein Long
Kachin,Sein Long Kaji
Kachin,Si Kaw
Kachin,Tar Li
Kachin,Tar Sai
Kachin,Tein Hpa Yar
Kachin,Thein Long
Kachin,Ton Huong Yang
Kachin,Wein Hkam
Kachin,Zee Wone Gawt
Kachin,Ah Kye
Kachin,Alam
Kachin,Hkawng Hpu Ywar Haung
Kachin,Hkawng Hpu Ywar Thit
Kachin,Ho Kat
Kachin,In Jit Yang
Kachin,Loi Hkaw
Kachin,Man Hpwar
Kachin,Man Kin
Kachin,Maw Hpawng
Kachin,Myin Thar
Kachin,Nam Kwayt
Kachin,Nam Kyin
Kachin,Nawng Nang
Kachin,Nawng Pwe
Kachin,Nei Char
Kachin,Nyaung Pin Thar
Kachin,Pa La Na Sa Khan Myar
Kachin,Pam Ma Tee
Kachin,Pin Taw
Kachin,San Kin
Kachin,Sha Daung
Kachin,Ta Law Gyi
Kachin,Tang Hpe
Kachin,Tar Hoe Nar
Kachin,Taw Pin Long
Kachin,Ti Yang Zug
Kachin,Waing Long
Kachin,Wea Gyi
Kachin,Yae Nar Pin Lon
Kachin,Ah Li Awng
Kachin,Ah Wi Wan
Kachin,Da Bu Dam
Kachin,Da Zun Dam
Kachin,Gat Htu
Kachin,Htung Lar Dam
Kachin,Ka San Hku
Kachin,Lang Sar Htu
Kachin,Ma Hkum Kan
Kachin,Nawng Mun
Kachin,Ngar War
Kachin,Ta Su Htu
Kachin,Yat Bawt
Kachin,Hpat Ma
Kachin,Lang Taung
Kachin,Long Sha Yang
Kachin,Ma Kat Mon
Kachin,Man Say
Kachin,Man Say Hkun
Kachin,Mar Lu Leit
Kachin,Mu Lar Hawng (Mu Lar Dee)
Kachin,Nam Ton Hku
Kachin,Pang Ma Ti
Kachin,Pu Tawng
Kachin,Sarl Hkum Dam
Kachin,Tsum Pi Yang
Kachin,Zi Aun
Kachin,Ah Mat Gyi Kone
Kachin,Bo Kone
Kachin,Da Shee Loi Baw
Kachin,Hka Ba Yawng
Kachin,Hka Hpauk
Kachin,Hpa Lat Loi Baw
Kachin,Hpa Wut
Kachin,Hsin Hpoke
Kachin,Kin Lar Kawng
Kachin,Kyauk Gyi
Kachin,La Hpai Ka Htaung
Kachin,Ma Ni Aw Ga
Kachin,Man Wein
Kachin,Min Kyaung Kone
Kachin,Moe Sit
Kachin,Myo Kone
Kachin,Nam Hku
Kachin,Nawng Let Gyi
Kachin,Nawng Mo
Kachin,Nga Bat Gyi
Kachin,Pan Tin
Kachin,Pang Hkun Yang
Kachin,Seik Thar
Kachin,Shwe Bon Thar
Kachin,Shwe Chaung Thar
Kachin,Si Maw
Kachin,Si Mu Gyi
Kachin,Si Thar
Kachin,Si Thaung
Kachin,Si Thaw
Kachin,Sin Tat
Kachin,Taw Pone
Kachin,Tha Pyay Hla
Kachin,Tha Yet Kone
Kachin,Thin Baw Inn
Kachin,Ting Hun
Kachin,Yae Le
Kachin,Aum La Htum
Kachin,Bum Wan
Kachin,But Hkar
Kachin,Du Rit
Kachin,Gan Ma Jawng
Kachin,Hka Ka Ran Yang
Kachin,Hkin Dawng
Kachin,Hkin Du Yang
Kachin,Hpon Ing Yang
Kachin,Hpung Wea Yang
Kachin,Hseng Ran
Kachin,Hting Nang
Kachin,Htum Shin Kawt Nan
Kachin,In Ding Ding Sa
Kachin,In Ding Kawt Nang
Kachin,In Gan Au Mar
Kachin,In Gaw Ma
Kachin,In Hkai
Kachin,In Shee Hku
Kachin,In Ta Ga Lu
Kachin,In Yam Gar
Kachin,Jahtung Au Mar
Kachin,Ka War Pan
Kachin,Kun Shin Kawt Sar
Kachin,Kun Shin Mar Kyei
Kachin,La Htun Ka Htaung
Kachin,Lon Kan
Kachin,Long Wan
Kachin,Ma Gaw Gar
Kachin,Mai Htaung
Kachin,Mali Yang
Kachin,Nein Mar
Kachin,Pin Lum Bum
Kachin,Pong Ing Hku
Kachin,San Htu
Kachin,Sha Chyum
Kachin,Shakram Gar
Kachin,Shakrin Tu
Kachin,Ton Yang
Kachin,Wa Hpawng
Kachin,Za Nan Kha
Kachin,Ahr Hlyin
Kachin,Da Naing Yang
Kachin,Gawt Lwng Yang
Kachin,Hka Long
Kachin,Hsin Sa
Kachin,In Gam Gar
Kachin,In Htoi In Praw
Kachin,Ma Kaw
Kachin,Mai Khun (Mone Hkawm)
Kachin,Nam Hkam Par (a) Nam Byu
Kachin,Nam Hpyet Yang
Kachin,Nawng Long Kawng Ra
Kachin,Sa Rar Ka Htaung (a) Awng Lawt
Kachin,Shein Bway Kawng
Kachin,Shin Long Gar
Kachin,Ta Ron
Kachin,Ting Kauk
Kachin,Ba Shea
Kachin,Boke Ran
Kachin,Gawt Maw
Kachin,Han Kaw
Kachin,Htaw Lang
Kachin,Jar Ran
Kachin,Jit Loi
Kachin,Kyee Shin
Kachin,La Hkam
Kachin,La Kin
Kachin,Lar Chin
Kachin,Lar Za
Kachin,Lawng Din
Kachin,Lawng Lang
Kachin,Man Byawt
Kachin,Man Kyi
Kachin,Myaw Jawng
Kachin,Nung Boke
Kachin,Sha Hpat
Kachin,Shin Swei
Kachin,Wa Hawng
Kachin,Wa Myit
Kachin,Yaw Jaw
Kachin,Yin Kyin
Kachin,Zan Yu
Kachin,Aung Myay (1)
Kachin,Aung Myay (2)
Kachin,Da Bat Yang
Kachin,Ding Jang Yang
Kachin,Gar Ra Yang
Kachin,Hkat Shu
Kachin,Hpan Dawng
Kachin,Hpawt Dawt
Kachin,Hpon Kraw
Kachin,Hpon Tang Kawng
Kachin,Hseng Law
